Award ID,Recipient,Amount,NAICS Code,NAICS Description,Category Mean,Category Median,Category Std Dev,Z-Score
70FB7018F00000199,"IEM INTERNATIONAL, INC.",478357.82,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
70FB7019F00000090,"OBSIDIAN ANALYSIS, LLC",477759.03,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
HSFE4016F0237,SAVVEE INC.,477402.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
70FA6018F00000062,STRATEGIC RESOLUTION EXPERTS INC,474195.38,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
70FA4019F00000126,GUIDEHOUSE LLP,474005.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
HSFE4015C0021,DEXTERA CORP,471436.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
HSFE4014C0204,"SAGE HORIZONS CONSULTING, INC.",471293.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.235
70FB8019F00000066,"ATCS, INC.",484283.14,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.234
70FB7019F00000064,"OBSIDIAN ANALYSIS, LLC",479764.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.234
70FB8020F00000036,"ATCS, INC.",493097.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FA6020F00000051,"POTOMACWAVE, INC.",492759.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FA6020F00000066,"GARUD TECHNOLOGY SERVICES, INC.",491838.10,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FA6018F00000041,STRATEGIC RESOLUTION EXPERTS INC,490165.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FA2018F00000032,"OBSIDIAN ANALYSIS, LLC",489566.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FB7018F00000229,"OBSIDIAN ANALYSIS, LLC",488797.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FB7018F00000252,"OBSIDIAN ANALYSIS, LLC",488737.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.233
70FA2021F00000001,CORNER ALLIANCE INCORPORATED,503694.69,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.232
70FB8019F00000029,"ATCS, INC.",503203.51,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.232
70FB7020F00000158,"IEM INTERNATIONAL, INC.",497089.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.232
HSFE3013F0185,CONTRACTING RESOURCES GROUP INC,509636.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.231
70FB7020F00000048,"IEM INTERNATIONAL, INC.",508776.66,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.231
HSFE7017F0046,"IEM INTERNATIONAL, INC.",516880.56,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.230
70FB7020F00000057,"IEM INTERNATIONAL, INC.",528010.96,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.229
70FA5019F00000179,"CACI-ISS, LLC",525190.63,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.229
70FB7018F00000216,"IEM INTERNATIONAL, INC.",531028.23,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.228
70FB7018F00000187,"IEM INTERNATIONAL, INC.",546147.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.227
HSFEEM09F0447,BOOZ ALLEN HAMILTON INC,541196.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.227
HSFE2016J0239,"IEM INTERNATIONAL, INC.",538594.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.227
70FB7018F00000217,"IEM INTERNATIONAL, INC.",552910.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.226
HSFE4015C0320,XENIA SYSTEMS LLC,549984.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.226
70FB8020F00000007,"ATCS, INC.",548704.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.226
70FA6020F00000053,STRATEGIC RESOLUTION EXPERTS INC,566593.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.224
70FBR920F00000034,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,580736.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.223
70FBR419F00000176,"FLUOR ENTERPRISES, INC.",578846.75,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.223
70FB7019F00000033,"IEM INTERNATIONAL, INC.",577587.59,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.223
70FB7020F00000035,"IEM INTERNATIONAL, INC.",585914.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.222
70FB7018F00000211,"IEM INTERNATIONAL, INC.",582762.87,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.222
70FB7020F00000043,"IEM INTERNATIONAL, INC.",593388.88,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.221
70FB7018F00000228,"IEM INTERNATIONAL, INC.",592585.75,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.221
70FBR920F00000041,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,590796.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.221
70FA2019C00000014,"ESSNOVA SOLUTIONS, INC.",600513.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.220
70FB7020F00000042,"IEM INTERNATIONAL, INC.",618402.71,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.218
70FA2019C00000006,2M RESEARCH SERVICES LLC,4318800.87,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.217
70FA4020C00000017,OCT CONSULTING LLC,4314966.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.217
70FA6019F00000011,"HW CONSULTING, INCORPORATED",631843.35,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.217
70FBR420F00000083,"FLUOR ENTERPRISES, INC.",627684.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.217
70FBR520F00000026,SERCO INC,638338.90,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.216
70FA4020P00000033,CHENEGA RELIABLE SERVICES LLC,636975.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.216
70FBR219F00000053,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,4300877.07,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.215
HSFE2016J0207,"OBSIDIAN ANALYSIS, LLC",642792.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.215
HSFE4017J0221,ARC ASPICIO LLC,659164.67,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.213
70FB7019F00000051,"IEM INTERNATIONAL, INC.",666530.08,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.212
HSFE3017J0092,"GARUD TECHNOLOGY SERVICES, INC.",682596.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.211
HSFE6015J0042,BOOZ ALLEN HAMILTON INC,680108.15,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.211
70FA4020F00000092,"GARUD TECHNOLOGY SERVICES, INC.",680036.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.211
HSFE7015C0028,"PACARCTIC, LLC",675653.36,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.211
70FA5020F00000017,LOGISTICS MANAGEMENT INSTITUTE,724966.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.206
70FB7018F00000134,"GARUD TECHNOLOGY SERVICES, INC.",718817.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.206
70FA2019F00000108,STRATEGIC RESOLUTION EXPERTS INC,729206.38,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.205
70FA3019C00000006,TECHNOGLOBE LLC,4193689.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.203
HSFE2017F0092,"OBSIDIAN ANALYSIS, LLC",749718.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.203
70FA2019F00000104,"GARUD TECHNOLOGY SERVICES, INC.",748742.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.203
70FA4020F00000049,"GARUD TECHNOLOGY SERVICES, INC.",747021.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.203
70FA2019F00000115,STRATEGIC RESOLUTION EXPERTS INC,761430.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.201
70FBR620F00000014,SERCO INC,760858.13,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.201
70FA4020F00000171,GUIDEHOUSE INC.,4171993.64,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.200
HSFE4016F0206,GUIDEHOUSE LLP,771873.46,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.200
70FB7018F00000210,"OBSIDIAN ANALYSIS, LLC",791902.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.198
70FA2019F00000106,STRATEGIC RESOLUTION EXPERTS INC,791001.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.198
70FA2018F00000084,"OBSIDIAN ANALYSIS, LLC",789369.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.198
70FA6018F00000021,STRATEGIC RESOLUTION EXPERTS INC,793307.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.197
HSFE4016J0217,"ASI GOVERNMENT, LLC",802356.36,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.196
HSFE4015C0334,"GALVAN AND ASSOCIATES, LLC",810739.76,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.195
HSFE2016J0221,"IEM INTERNATIONAL, INC.",834060.59,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.193
70FA4019F00000132,GUIDEHOUSE LLP,829222.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.193
70FB8019F00000031,"ATCS, INC.",843207.08,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.192
70FB7018F00000227,"IEM INTERNATIONAL, INC.",856897.73,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.190
70FA2020F00000068,"IEM INTERNATIONAL, INC.",4060438.27,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.187
70FA3019F00000697,"WASHINGTON BUSINESS DYNAMICS, LLC",886006.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.187
70FA6021F00000001,STRATEGIC RESOLUTION EXPERTS INC,880820.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.187
70FA4019F00000143,GUIDEHOUSE LLP,917264.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.183
HSFE8017J0022,GUIDEHOUSE LLP,937684.54,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.181
70FB8018F00000333,"ATCS, INC.",935261.02,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.181
70FA3020C00000004,METAPHASE CONSULTING LLC,3999559.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.180
HSFE6017J0014,IDEATION INC,942093.94,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.180
70FA2019F00000124,STRATEGIC RESOLUTION EXPERTS INC,939560.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.180
HSFE6016F0201,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",953146.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.179
70FA6019F00000021,"HW CONSULTING, INCORPORATED",3984307.15,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.178
70FA2019F00000099,"IEM INTERNATIONAL, INC.",3972952.81,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.177
70FA6020F00000013,STRATEGIC RESOLUTION EXPERTS INC,970480.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.177
70FA6019F00000050,STRATEGIC RESOLUTION EXPERTS INC,966359.46,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.177
70FA6019F00000048,IDEATION INC,999120.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.173
70FA6018F00000030,IDEATION INC,1009012.30,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.172
70FBR919F00000169,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,1029143.37,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.170
70FA5020F00000120,"CACI-ISS, LLC",1032023.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.169
70FA2018F00000055,"OBSIDIAN ANALYSIS, LLC",3879918.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.166
70FA6020F00000065,"HW CONSULTING, INCORPORATED",1100199.32,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.161
HSFE2017P0068,"PG PUBLIC SERVICES, LLC",1099766.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.161
70FA2020F00000004,"POTOMACWAVE, INC.",1108595.82,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.160
70FA6018F00000039,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",3815820.11,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.158
70FBR219F00000057,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,1129204.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.158
70FA2018F00000120,"IEM INTERNATIONAL, INC.",3800316.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.156
HSFEHQ11C1099,"GALVAN AND ASSOCIATES, LLC",3796726.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.156
HSFE9014F0013,"OBSIDIAN ANALYSIS, LLC",1145730.66,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.156
HSFE6017F0003,"ASI GOVERNMENT, LLC",1143991.95,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.156
70FB7019F00000071,"IEM INTERNATIONAL, INC.",1155005.91,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.155
70FA5020F00000121,"CACI-ISS, LLC",3767977.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.153
70FA4020F00000014,GUIDEHOUSE LLP,1171245.13,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.153
70FA2019F00000090,"POTOMACWAVE, INC.",1200901.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.150
70FA5019F00000074,"CACI-ISS, LLC",1200000.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.150
HSFE3015F0312,"COSTAS GROUP, INC., THE",3739522.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.149
70FA4020F00000106,GUIDEHOUSE LLP,1225784.30,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.147
70FA6018F00000022,STRATEGIC RESOLUTION EXPERTS INC,1265635.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.142
70FB8019F00000012,"ATCS, INC.",1277373.81,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.141
70FA2020F00000056,THE CNA CORPORATION,1272214.33,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.141
70FA6020F00000050,"POTOMACWAVE, INC.",1281418.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.140
70FA4019F00000158,SEVENTH SENSE CONSULTING LLC,1279239.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.140
70FB8019F00000064,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,1300529.79,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.138
70FA4020F00000111,GUIDEHOUSE INC.,1295568.91,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.138
70FA2019F00000117,"GARUD TECHNOLOGY SERVICES, INC.",1344960.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.133
HSFE4017J0008,GUIDEHOUSE LLP,1354310.22,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.131
HSFEEM11C0195,"CABEZON GROUP, INC",1444140.19,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.121
70FA6019F00000047,IDEATION INC,1499391.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.114
70FA2019F00000100,"IEM INTERNATIONAL, INC.",1517243.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.112
70FB8019F00000033,GUIDEHOUSE LLP,3411184.49,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.111
70FB8018F00000040,"ATCS, INC.",1587410.63,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.104
HSFE2016J0234,"IEM INTERNATIONAL, INC.",1632229.77,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.099
70FBR420F00000042,"FLUOR ENTERPRISES, INC.",1646486.06,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.097
70FBR519F00000021,SERCO INC,3243272.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.091
70FA6018F00000012,STRATEGIC RESOLUTION EXPERTS INC,1698055.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.091
70FB8018F00000107,"EAGLE HILL CONSULTING, LLC",1709606.69,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.090
HSFE6015F0002,GUIDEHOUSE LLP,1709571.14,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.090
70FB8019P00000018,"STRATERA TECHNOLOGIES, INC",3220499.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.088
