Award ID,Recipient,Amount,Extent Competed,Offers Received,Set Aside Type
HSFE0115F0027,"UNITED PARCEL SERVICE, INC.",6300,A,1,
70FA3020F00000266,AKIRA TECHNOLOGIES INC.,6298.97,D,1,
70FA5020F00000118,"EC AMERICA, INC",6294.41,A,1,
70FA4021F00000006,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",6293.8,A,1,
70FA4019F00000074,UNITED PARCEL SERVICE CO.,6209.7,D,1,
70FBR019F00000001,STERICYCLE INC,6200,A,1,
70FBR719F00000038,UNITED PARCEL SERVICE CO.,6192.93,D,1,
HSFE3017J0091,GOVERNMENT ACQUISITIONS INC,6180.3,D,1,SBA
70FA4020F00000165,"HR ANEW, INC.",6121.14,A,1,
70FA4020F00000046,"HR ANEW, INC.",6121.14,A,1,
HSFE7016J0001,"LANGUAGE BANK, INC.",6120.05,D,1,
70FA4020F00000102,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",6110.38,A,1,
70FBR019F00000022,ATT MOBILITY LLC,6089.75,A,1,
70FBR419F00000117,"ALL SYSTEMS, INC.",6085.65,F,1,NONE
70FA6018F00000020,CDM FEDERAL PROGRAMS CORPORATION,6061.37,A,1,
HSFE4015F0426,"OFFICE ENVIRONMENTS INTERNATIONAL, INC.",6055.83,A,1,
70FA3020F00000589,CELLCO PARTNERSHIP,6004.2,A,1,
70FA4021F00000010,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",6001.17,A,1,
70FA4021F00000004,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",6001.17,A,1,
70FBR520F00000016,ATT MOBILITY LLC,5998.07,A,1,
70FBR420F00000046,ATT MOBILITY LLC,5984.96,A,1,
70FA5020F00000071,RICOH USA INC,5984,A,1,
70FA3020F00000437,ATT MOBILITY LLC,5972.28,A,1,
70FA4018F00000061,"THE LAW OFFICES OF STUART L. PLOTNICK, LLC",5962,A,1,
70FA4020F00000149,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5957.5,A,1,
70FA4020F00000147,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5957.5,A,1,
HSFE4016F0254,EMPLOYMENT LEARNING INNOVATIONS INC,5952.64,A,1,
70FA4020F00000032,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5931.72,A,1,
70FA4021F00000030,"HR ANEW, INC.",5924.24,A,1,
70FA4020F00000104,"HR ANEW, INC.",5924.24,A,1,
70FA4020F00000056,"HR ANEW, INC.",5924.24,A,1,
70FA4020F00000040,"HR ANEW, INC.",5924.24,A,1,
70FBR319P00000024,615 CHESTNUT MASTER LEASE LP,5890,F,1,NONE
70FBR020F00000015,CELLCO PARTNERSHIP,5885.99,A,1,
70FBR820F00000007,"CRESSTON CO, L.L.C. THE",5825.88,A,1,
HSFE7016J0248,"DEAF ACCESS SOLUTIONS, INC",5792,A,1,
70FBLA20F00000012,MULE-DUREL INC.,5788.85,F,1,SBA
70FA3019F00000099,ATT MOBILITY LLC,5780.3,A,1,
70FA5020F00000084,"CACI NSS, LLC",5766.94,A,1,
HSFEHQ08J0024,"URS GROUP, INC.",5742.59,A,1,NONE
70FA4021F00000012,"HR ANEW, INC.",5727.34,A,1,
70FA4021F00000005,"HR ANEW, INC.",5727.34,A,1,
70FA4020F00000169,"HR ANEW, INC.",5727.34,A,1,
70FBR618P00000019,"STORAGE TRAILERS OF TEXAS, LLC",5676,F,1,SBA
70FBR419F00000122,ATT MOBILITY LLC,5661.65,A,1,
70FBR420P00000140,RED TAIL LOGISTICS LLC,5600,F,1,NONE
70FB7018F00000257,UNITED PARCEL SERVICE CO.,5546.62,D,1,
70FA4020F00000126,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5543.09,A,1,
70FBR320P00000035,NARIN LLC,5531.25,F,1,NONE
70FA4020F00000120,"HR ANEW, INC.",5530.44,A,1,
70FBR520P00000032,BOSS BUSINESS SOLUTIONS LLC,5500,F,1,SBA
70FA3020F00000486,ATT MOBILITY LLC,5489.28,A,1,
70FBR420P00000130,OUTOFTHERATRACE LLC,5481.49,F,1,NONE
70FBR721F00000001,ATT MOBILITY LLC,5476.84,A,1,
70FBR420P00000061,"ATPA UOP INVESTMENTS (NR), LLC",5472,F,1,NONE
70FBR420F00000037,CELLCO PARTNERSHIP,5471.59,A,1,
70FBR920F00000042,UNITED PARCEL SERVICE CO.,5469.94,D,1,
70FBR518P00000009,USA UP STAR LLC,5450,D,1,NONE
70FBR418F00000051,"TCS INTERPRETING, INC.",5429.42,A,1,
70FBLA20F00000006,MULE-DUREL INC.,5391.88,F,1,SBA
70FA3020F00000442,VETERAN TECHNOLOGY PARTNERS II LLC,5390.25,D,1,
70FA4020F00000178,"HR ANEW, INC.",5333.54,A,1,
70FA4020F00000080,"HR ANEW, INC.",5333.54,A,1,
70FBR919F00000007,ATT MOBILITY LLC,5285.83,A,1,
HSFE8016P0248,DELL MARKETING L.P.,5264.73,A,1,NONE
70FA4019F00000112,"OFFICE ENVIRONMENTS INTERNATIONAL, INC.",5173.3,A,1,SBA
70FBR220F00000171,UNITED PARCEL SERVICE CO.,5150.11,D,1,
70FA4021F00000013,"HR ANEW, INC.",5136.64,A,1,
70FA4020F00000133,"HR ANEW, INC.",5136.64,A,1,
70FA4020F00000057,"HR ANEW, INC.",5136.64,A,1,
70FA4020F00000148,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5131.7,A,1,
70FBR420F00000112,"PIONEER PRODUCTS, INC.",5126.55,F,1,NONE
70FA4020F00000131,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",5123.28,A,1,
70FBR420P00000128,"INTEGRITY RESORTS, INC",5119.97,F,1,NONE
HSFE0517F0005,"UNITED PARCEL SERVICE, INC.",5107.83,A,1,
70FBR520F00000002,UNITED PARCEL SERVICE CO.,5066.06,D,1,
70FBR221F00000020,"PRIME JANITORIAL SERVICE, CORP.",5035.98,F,1,NONE
70FA3020F00000329,ATT MOBILITY LLC,5032.25,A,1,
70FBR620F00000087,"PACIFIC ENVIRONMENTAL GROUP, LLC",5024,F,1,NONE
70FBR320P00000017,"A ROYAL FLUSH, INC.",5002.14,F,1,NONE
HSFE4017F0013,"UNITED PARCEL SERVICE, INC.",5000,A,1,
70FBR921P00000004,AMERICAN BAR ASSOCIATION,5000,F,1,NONE
70FA4020F00000074,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4973.97,A,1,
70FA4020F00000043,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4973.97,A,1,
70FBR419F00000080,STERICYCLE INC,4960,A,1,
70FA4020F00000177,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4957.83,A,1,
70FBR719F00000008,UNITED PARCEL SERVICE CO.,4943.39,D,1,
70FA4021F00000022,"HR ANEW, INC.",4939.74,A,1,
70FA4020F00000157,"HR ANEW, INC.",4939.74,A,1,
70FA4020F00000128,"HR ANEW, INC.",4939.74,A,1,
70FA4020F00000109,"HR ANEW, INC.",4939.74,A,1,
70FA4020F00000168,"HR ANEW, INC.",4934.04,A,1,
70FA4020F00000048,"HR ANEW, INC.",4930.74,A,1,
70FBR020P00000043,DATASAFE INC,4916.28,F,1,NONE
70FBR621F00000011,CELLCO PARTNERSHIP,4870.68,A,1,
70FBR718P00000009,"COPY SYSTEMS, INC.",4848.41,F,1,NONE
70FA4020F00000073,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4846.34,A,1,
HSFE9013J0012,"LANGUAGE BANK, INC.",4838.07,D,1,
70FA4020F00000152,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4830.65,A,1,
70FA4020F00000087,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4821.87,A,1,
70FBR418F00000079,CELLCO PARTNERSHIP,4816.11,A,1,
70FBR520F00000019,CELLCO PARTNERSHIP,4803.36,A,1,
70FBR419F00000052,CELLCO PARTNERSHIP,4801.24,A,1,
70FBR220F00000108,ATT MOBILITY LLC,4779.61,A,1,
70FA4021F00000015,"HR ANEW, INC.",4742.84,A,1,
70FA4020F00000129,"HR ANEW, INC.",4742.84,A,1,
70FA4020F00000113,"HR ANEW, INC.",4742.84,A,1,
70FA4020F00000100,"HR ANEW, INC.",4742.84,A,1,
70FA4020F00000085,"HR ANEW, INC.",4742.84,A,1,
70FBR920F00000043,UNITED PARCEL SERVICE CO.,4730.27,D,1,
70FBR420F00000095,"EAN HOLDINGS, LLC",4717.09,A,1,
70FBR021P00000009,"INFINITY ELECTRICAL CONTRACTORS, INC",4700,F,1,NONE
70FBR519F00000009,UNITED PARCEL SERVICE CO.,4678.84,D,1,
70FA4020F00000105,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4669.65,A,1,
HSFE4016F0256,WATSON FURNITURE GROUP INC,4658.66,A,1,SBA
70FBR319F00000037,ATT MOBILITY LLC,4654.93,A,1,
70FBR020P00000013,RECOLOGY KING COUNTY INC.,4621.44,F,1,NONE
70FBR020P00000012,STERICYCLE INC,4600,F,1,NONE
70FBR120F00000001,UNITED PARCEL SERVICE CO.,4580.98,D,1,
70FA4021F00000028,"HR ANEW, INC.",4545.94,A,1,
70FA4021F00000025,"HR ANEW, INC.",4545.94,A,1,
70FA4021F00000011,"HR ANEW, INC.",4545.94,A,1,
70FA4021F00000009,"HR ANEW, INC.",4545.94,A,1,
70FA4020F00000123,"HR ANEW, INC.",4545.94,A,1,
70FA4018F00000058,"HR ANEW, INC.",4545.94,A,1,
70FA5020F00000044,DELL MARKETING L.P.,4512.55,A,1,
70FBR820F00000036,"COMPLETE PACKAGING AND SHIPPING SUPPLIES, INC.",4512.3,A,1,
70FBR019F00000021,"RYDER TRUCK RENTAL, INC.",4508.34,A,1,
70FBR419F00000273,CELLCO PARTNERSHIP,4503.15,A,1,
70FA4020F00000150,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4487.92,A,1,
70FBR021F00000004,"GOVPLACE, LLC",4476,D,1,
70FBR719P00000017,FAIRFIELD INN & SUITES SCOTTSBLUFF,4455,F,1,NONE
70FBR819F00000033,ATT MOBILITY LLC,4443.84,A,1,
70FBR320P00000006,"DIRECTV, LLC",4439.16,F,1,NONE
HSFE3016J0461,VETERAN TECHNOLOGY PARTNERS II LLC,4362.49,D,1,
70FA4021F00000029,"HR ANEW, INC.",4349.04,A,1,
70FA4021F00000023,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000167,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000162,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000135,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000134,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000124,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000094,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000088,"HR ANEW, INC.",4349.04,A,1,
70FA4020F00000041,"HR ANEW, INC.",4349.04,A,1,
70FA4018F00000063,"HR ANEW, INC.",4349.04,A,1,
70FBR419P00000247,"TRANSPORTATION, FLORIDA DEPARTMENT OF",4335,F,1,NONE
HSFE7017F0027,"JTG, INC.",4327.51,A,1,
70FBR319P00000009,"CAPITAL BUSINESS SYSTEMS, INC.",4326,F,1,NONE
HSFE0417J0002,"GRAYBAR ELECTRIC COMPANY, INC.",4293.33,F,1,NONE
70FBR420P00000107,"DYKES, DOUGLAS",4258.35,F,1,NONE
70FBR920P00000047,TIME WARNER CABLE ENTERPRISES LLC,4242.13,F,1,NONE
70FBR619P00000050,"CULLIGAN ULTRAPURE, INC.",4204.5,F,1,NONE
70FA3020F00000382,"FS PARTNERS, LLP",4179.02,D,1,SBA
70FA4020F00000138,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4166.04,A,1,
70FBR919P00000029,"STAR MARIANAS AIR, INC",4145,F,1,SBA
70FA3020F00000545,WESTWIND TEAM LLP,4139,D,1,
70FA4020P00000039,"HENDERSON LEGAL SERVICES, INC.",4112.5,F,1,NONE
70FA4020F00000122,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4079.94,A,1,
70FA4020F00000035,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",4044.63,A,1,
70FA3020F00000487,CELLCO PARTNERSHIP,4002.8,A,1,
70FA2018P00000029,TRIAL BY FIRE LLC,4000,F,1,SBA
70FA5020F00000036,CELLCO PARTNERSHIP,3999.86,A,1,
70FA4020F00000058,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3978.09,A,1,
70FBR420F00000087,CELLCO PARTNERSHIP,3972.5,A,1,
70FA4020F00000107,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3961.04,A,1,
70FBR420F00000013,CELLCO PARTNERSHIP,3920.59,A,1,
70FBR920F00000022,ATT MOBILITY LLC,3916.83,A,1,
70FBR620F00000004,CELLCO PARTNERSHIP,3902.73,A,1,
HSFE0217P0002,VIRGIN ISLANDS WATER & POWER AUTHORITY,3894.42,F,1,NONE
HSFE1017F0003,STERICYCLE INC,3886.74,A,1,
70FA3020F00000495,BLUE TECH INC.,3864.5,D,1,
70FBR419F00000208,ATT MOBILITY LLC,3852.05,A,1,
70FA4020F00000144,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3844.14,A,1,
70FA4020F00000132,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3844.14,A,1,
HSFE2017P0008,"COFFIN, JAMES",3800,F,1,SBA
70FBR620F00000089,ATT MOBILITY LLC,3782.94,A,1,
HSFE7016J0207,"LANGUAGE BANK, INC.",3775.35,D,1,
70FBR620F00000055,"PACIFIC ENVIRONMENTAL GROUP, LLC",3768,F,1,NONE
70FBR418F00000098,ATT MOBILITY LLC,3752.22,A,1,
70FBR420F00000113,"PIONEER PRODUCTS, INC.",3748.5,F,1,NONE
70FBR720F00000005,CELLCO PARTNERSHIP,3732.54,A,1,
70FBR419F00000220,CELLCO PARTNERSHIP,3714.48,A,1,
70FBR820F00000016,ATT MOBILITY LLC,3710.4,A,1,
70FBR619F00000096,ATT MOBILITY LLC,3689.98,A,1,
70FBR021F00000009,CELLCO PARTNERSHIP,3686.82,A,1,
70FBR021F00000011,ATT MOBILITY LLC,3684.99,A,1,
70FA3019F00000445,CELLCO PARTNERSHIP,3672.54,A,1,
70FBR119F00000004,UNITED PARCEL SERVICE CO.,3638,D,1,
70FA4019F00000026,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3623.5,A,1,
70FA4021F00000001,UNITED PARCEL SERVICE CO.,3611.27,D,1,
70FBR618F00000006,UNITED PARCEL SERVICE CO.,3591.35,D,1,
70FBR619F00000033,ATT MOBILITY LLC,3559.1,A,1,
70FBR419F00000245,UNITED PARCEL SERVICE CO.,3558.33,D,1,
70FBR819F00000027,CELLCO PARTNERSHIP,3536.34,A,1,
70FBR419F00000147,ATT MOBILITY LLC,3528.39,A,1,
70FA4020F00000136,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3522.25,A,1,
70FA4020F00000118,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3522.25,A,1,
70FBR220F00000119,"IFCO RECYCLING, INC.",3512,F,1,NONE
70FA3020F00000328,ATT MOBILITY LLC,3505.53,A,1,
70FBR920F00000026,ATT MOBILITY LLC,3471.75,A,1,
70FA3020F00000223,ATT MOBILITY LLC,3430.8,A,1,
70FBR419F00000228,CELLCO PARTNERSHIP,3429.6,A,1,
70FA4020F00000072,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3419.6,A,1,
70FBR918F00000109,"EAN HOLDINGS, LLC",3380.5,A,1,
HSFE4017F0069,RICOH USA INC,3360.48,A,1,
70FA2018F00000119,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",3360,D,1,
70FBR420F00000019,ATT MOBILITY LLC,3346.33,A,1,
70FBR820F00000032,UNITED PARCEL SERVICE CO.,3335.81,D,1,
70FA5018F00000039,STRATCOM SYSTEMS INC,3333.48,A,1,
70FA3021F00000043,ATT MOBILITY LLC,3332.88,A,1,
HSFE0417U0001,MISSISSIPPI POWER CO,3330.55,F,1,NONE
70FBR519F00000017,ATT MOBILITY LLC,3321.62,A,1,
70FBR920F00000027,CELLCO PARTNERSHIP,3302.31,A,1,
70FBR519F00000060,UNITED PARCEL SERVICE CO.,3254.29,D,1,
70FBR220F00000019,ATT MOBILITY LLC,3246.07,A,1,
70FA4018F00000016,"THE LAW OFFICES OF STUART L. PLOTNICK, LLC",3244,A,1,SBA
70FBR419F00000138,ATT MOBILITY LLC,3223.16,A,1,
HSFE7016J0249,"RCG OF NORTH CAROLINA, LLC",3209.46,D,1,
70FBR819P00000038,"INSTANT OFFICE SOLUTIONS, INC.",3207.91,F,1,SBA
70FBR420P00000157,BOYD ATLANTA RHODES LLC,3207.31,F,1,NONE
70FA3020F00000663,ATT MOBILITY LLC,3202.08,A,1,
70FA4021F00000003,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3202.05,A,1,
70FA4021F00000008,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3200.36,A,1,
70FA4020F00000164,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3200.36,A,1,
70FBR420P00000148,AMERICAN TECHNOLOGY INTEGRATORS LLC,3200,F,1,NONE
HSFE0412P8999,AMERICAN BAR ASSOCIATION,3195,F,1,NONE
70FBR620F00000080,CELLCO PARTNERSHIP,3172.38,A,1,
70FA3020F00000380,ATT MOBILITY LLC,3171.41,A,1,
70FBR720F00000010,THE COMPUTER WORKSHOP INC,3160,A,1,
HSFE0716P0022,"MEYER TRUCK CENTER, INC.",3140.9,F,1,NONE
70FBR420F00000007,CELLCO PARTNERSHIP,3138.39,A,1,
70FA3020F00000354,ATT MOBILITY LLC,3136.74,A,1,
70FA4020F00000086,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",3108.73,A,1,
HSFE7017F0048,"JTG, INC.",3096.36,A,1,
70FBR018F00000003,UNITED PARCEL SERVICE CO.,3085.55,D,1,
70FBLA20F00000008,"SIDES & ASSOCIATES, INC.",3064.51,F,1,SBA
70FBR520F00000025,UNITED PARCEL SERVICE CO.,3057.26,D,1,
70FBR820F00000033,ATT MOBILITY LLC,3056.21,A,1,
HSFE0717P0038,"MCLARTY JCFO, LLC",3024.07,F,1,NONE
70FBR620F00000094,CELLCO PARTNERSHIP,3002.1,A,1,
70FBR419F00000017,CELLCO PARTNERSHIP,3000.34,A,1,
70FBR321F00000005,UNITED PARCEL SERVICE CO.,3000,D,1,
HSFEEM12MP6330597,"HECKLER, KEITH",2999.98,F,1,NONE
HSFEEM12MP6330596,CARL D WREN,2987.5,F,1,NONE
70FA3019F00000351,ATT MOBILITY LLC,2981.93,A,1,
70FA4019F00000124,"THE LAW OFFICES OF STUART L. PLOTNICK, LLC",2981,A,1,SBA
70FBR719F00000013,ATT MOBILITY LLC,2968.39,A,1,
70FBR619F00000023,ATT MOBILITY LLC,2966.71,A,1,
70FA4019F00000138,"DEAF ACCESS SOLUTIONS, INC",2964.48,A,1,SBA
70FBR820F00000037,CELLCO PARTNERSHIP,2955.92,A,1,
70FBR618P00000148,CITY OF HEARNE,2940.99,F,1,NONE
70FBR620P00000017,POT-O-GOLD RENTALS LLC,2932.17,F,1,NONE
70FBR420F00000157,CELLCO PARTNERSHIP,2918.4,A,1,
70FBR819F00000017,CELLCO PARTNERSHIP,2914.3,A,1,
70FA4021F00000027,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",2909.42,A,1,
70FA4020F00000142,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",2909.42,A,1,
70FA4020F00000127,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",2909.42,A,1,
70FA4020F00000125,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",2909.42,A,1,
70FBR319F00000024,"DEAF ACCESS SOLUTIONS, INC",2909.27,A,1,
70FBR420P00000097,COMLABS GOVERNMENT SYSTEMS INC,2895,F,1,NONE
70FBR020F00000025,ATT MOBILITY LLC,2891.51,A,1,
70FBR220P00000019,PUERTO RICO WIRE PRODUCTS INC,2890,F,1,NONE
HSFE1017F0002,"UNITED PARCEL SERVICE, INC.",2885.65,A,1,
70FBR420P00000120,"CREWS, JAMES JR.",2878.21,F,1,NONE
70FBR719F00000015,STERICYCLE INC,2860,A,1,
70FA4019F00000049,UNITED PARCEL SERVICE CO.,2845.29,D,1,
70FA3020F00000404,CELLCO PARTNERSHIP,2829.42,A,1,
70FA4020F00000047,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",2824.63,A,1,
70FBR220F00000157,ATT MOBILITY LLC,2820.45,A,1,
70FBR919F00000078,ATT MOBILITY LLC,2812.5,A,1,
70FBR420F00000030,W.R. JOYCE INCORPORATED,2806.25,F,1,SBA
HSFE4017F0074,RICOH USA INC,2800.4,A,1,
70FBR420P00000127,"CRAIGHEAD, JANUARY",2800,F,1,NONE
70FBR420P00000002,SHARP ELECTRONICS CORP,2800,F,1,NONE
70FBR419F00000207,ATT MOBILITY LLC,2799.3,A,1,
70FBR420P00000165,BOYD ATLANTA RHODES LLC,2787.6,F,1,NONE
70FA3020F00000425,ATT MOBILITY LLC,2776.14,A,1,
70FBR620F00000105,ATT MOBILITY LLC,2765.33,A,1,
70FBR319F00000020,ATT MOBILITY LLC,2764.14,A,1,
HSFE7016J0201,"LANGUAGE BANK, INC.",2763.09,D,1,
70FA3020F00000417,CELLCO PARTNERSHIP,2737.22,A,1,
70FBR820F00000001,UNITED PARCEL SERVICE CO.,2735,D,1,
HSFE0417F0016,"UNITED PARCEL SERVICE, INC.",2730.15,A,1,
70FBR319F00000006,ATT MOBILITY LLC,2721.75,A,1,
70FBR120F00000008,UNITED PARCEL SERVICE CO.,2707.46,D,1,
70FBR719F00000065,CELLCO PARTNERSHIP,2703.49,A,1,
70FBR519F00000050,UNITED PARCEL SERVICE CO.,2659.92,D,1,
70FBR720F00000006,"LANTEC OF LOUISIANA, L.L.C.",2650,A,1,
70FBR518F00000010,UNITED PARCEL SERVICE CO.,2648.45,D,1,
70FBR620F00000024,CELLCO PARTNERSHIP,2644.71,A,1,
70FBR421F00000004,CELLCO PARTNERSHIP,2641.6,A,1,
70FBR019F00000055,ATT MOBILITY LLC,2638.53,A,1,
70FBR420F00000009,CELLCO PARTNERSHIP,2631.8,A,1,
70FBR719F00000025,CELLCO PARTNERSHIP,2608.92,A,1,
70FBR420P00000086,"PIONEER PRODUCTS, INC.",2596.5,F,1,NONE
70FBR220F00000181,ATT MOBILITY LLC,2572.2,A,1,
70FBR420F00000023,CELLCO PARTNERSHIP,2543.19,A,1,
HSFE7016J0003,"LANGUAGE BANK, INC.",2540.18,D,1,
70FBR220F00000100,ATT MOBILITY LLC,2536.72,A,1,
70FA3019F00000289,ATT MOBILITY LLC,2526.31,A,1,
70FA3020F00000477,CELLCO PARTNERSHIP,2515.04,A,1,
HSFE9015J0002,LINK UP MITAKA LIMITED,2513.5,A,1,
70FBR118P00000008,LAWRENCE WASTE SERVICES CORP,2510,F,1,SBA
70FBR719F00000046,CELLCO PARTNERSHIP,2478.68,A,1,
70FBR419F00000263,ATT MOBILITY LLC,2454.92,A,1,
70FBR420F00000155,BLUE TECH INC.,2450,D,1,
70FBR519F00000077,UNITED PARCEL SERVICE CO.,2449.59,D,1,
70FA4019F00000048,UNITED PARCEL SERVICE CO.,2442.45,D,1,
70FBR918P00000144,STIER'S RV CENTERS LLC,2426.97,F,1,NONE
70FBR720F00000028,UNITED PARCEL SERVICE CO.,2410.1,D,1,
70FBR419F00000236,CELLCO PARTNERSHIP,2401.92,A,1,
70FBR919F00000172,ATT MOBILITY LLC,2392.15,A,1,
HSFE0616P0366,"ENVIRONMENTAL DATA RESOURCES, LLC",2380,F,1,NONE
HSFE7017F0013,"CRESSTON CO, L.L.C. THE",2359.15,A,1,
70FA3020F00000332,ATT MOBILITY LLC,2347.47,A,1,
70FBR719F00000011,CELLCO PARTNERSHIP,2337.15,A,1,
70FA3019F00000290,CELLCO PARTNERSHIP,2331.52,A,1,
70FBR419F00000238,CELLCO PARTNERSHIP,2324.45,A,1,
70FBR319F00000015,SAFEGUARD DOCUMENT DESTRUCTION INC,2323.6,A,1,
70FBR419F00000219,STERICYCLE INC,2320,A,1,
70FBR919F00000023,STERICYCLE INC,2310,A,1,
70FBR019F00000018,ATT MOBILITY LLC,2304.3,A,1,
70FBR520F00000009,CELLCO PARTNERSHIP,2304.07,A,1,
70FBR918P00000002,"INTEGRITY SHRED, LLC",2277.62,F,1,NONE
70FBLA18F00000022,HEWLETT PACKARD ENTERPRISE COMPANY,2276.64,A,1,
70FBR221F00000033,"GFR MEDIA, LLC",2276.6,F,1,NONE
70FBLA19F00000005,HEWLETT PACKARD ENTERPRISE COMPANY,2263.56,A,1,
70FBR919F00000060,ATT MOBILITY LLC,2245.3,A,1,
70FBR020F00000006,UNITED PARCEL SERVICE CO.,2243.89,D,1,
70FA5020F00000033,ATT MOBILITY LLC,2230.02,A,1,
70FBR419F00000141,ATT MOBILITY LLC,2219.71,A,1,
70FA3019F00000729,VISIONARY INTEGRATION PROFESSIONALS LLC,2212.5,A,1,
70FBR821F00000002,UNITED PARCEL SERVICE CO.,2208.5,D,1,
70FBR519F00000070,CELLCO PARTNERSHIP,2196.55,A,1,
70FBR419F00000153,ATT MOBILITY LLC,2190.89,A,1,
70FBR320P00000036,RIGGS CORP,2182,F,1,NONE
70FA4020F00000037,UNITED PARCEL SERVICE CO.,2176.14,D,1,
70FA3021F00000020,ATT MOBILITY LLC,2170.65,A,1,
HSFE0417J0036,"TEAM HENRY ENTERPRISES, LLC",2170,F,1,NONE
70FBR119P00000010,LAWRENCE WASTE SERVICES CORP,2168,F,1,SBA
70FBR820F00000038,ATT MOBILITY LLC,2163.81,A,1,
70FBR720F00000014,UNITED PARCEL SERVICE CO.,2157.69,D,1,
70FBR419F00000181,"CRESSTON CO, L.L.C. THE",2156.05,A,1,
70FBR720F00000026,CELLCO PARTNERSHIP,2131.81,A,1,
70FBR019F00000012,"TCS INTERPRETING, INC.",2131.25,A,1,
70FBR420P00000106,"RICE, CHARLENE",2123.74,F,1,NONE
70FBR919F00000105,ATT MOBILITY LLC,2101.13,A,1,
70FA3020F00000191,CELLCO PARTNERSHIP,2099.98,A,1,
70FA3020F00000252,"V3 GATE TEAM, LLP",2066.95,D,1,
70FBR920F00000075,ATT MOBILITY LLC,2058.48,A,1,
70FA3020F00000622,ATT MOBILITY LLC,2058.48,A,1,
70FBR420F00000080,CELLCO PARTNERSHIP,2057.76,A,1,
70FA3020F00000443,CELLCO PARTNERSHIP,2045.9,A,1,
70FBR420F00000039,ATT MOBILITY LLC,2042.07,A,1,
70FBR319F00000019,"DEAF ACCESS SOLUTIONS, INC",2039.28,A,1,
70FBR918F00000005,STERICYCLE INC,2036,A,1,
70FBR019F00000002,UNITED PARCEL SERVICE CO.,2025.93,D,1,
70FBR420F00000130,CELLCO PARTNERSHIP,2005.21,A,1,
HSFE7017J0134,ASSET GROUP INC,2000,A,1,
70FBR419F00000221,ATT MOBILITY LLC,1986.1,A,1,
70FBR719F00000045,ATT MOBILITY LLC,1979.93,A,1,
70FBR719F00000043,STERICYCLE INC,1971.74,A,1,
70FBLA18F00000023,HEWLETT PACKARD ENTERPRISE COMPANY,1968.96,A,1,
70FBR120F00000006,CELLCO PARTNERSHIP,1966.5,A,1,
70FBR618F00000144,CELLCO PARTNERSHIP,1959.98,A,1,
70FA3020F00000325,CELLCO PARTNERSHIP,1959.8,A,1,
70FBR319F00000001,UNITED PARCEL SERVICE CO.,1952.61,D,1,
70FBR419F00000014,ATT MOBILITY LLC,1948.46,A,1,
